SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Jul 27 09:19:19 PDT 2015
User: HawkinsLab
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4H04298
Integration Time (usec): 16229 (USB4H04298)
Spectra Averaged: 10 (USB4H04298)
Boxcar Smoothing: 5 (USB4H04298)
Correct for Electrical Dark: Yes (USB4H04298)
Strobe/Lamp Enabled: No (USB4H04298)
Correct for Detector Non-linearity: Yes (USB4H04298)
Correct for Stray Light: Yes (USB4H04298)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
195.57	-0.351
195.79	-0.351
196.00	-0.351
196.22	-0.503
196.44	0.055
196.65	-0.594
196.87	-0.013
197.09	-0.213
197.30	-0.613
197.52	-0.724
197.73	-0.667
197.95	-0.495
198.17	-0.261
198.38	-0.235
198.60	-0.199
198.81	-0.106
199.03	-0.072
199.25	-0.058
199.46	-0.030
199.68	0.001
199.89	0.013
200.11	0.029
200.33	0.023
200.54	0.010
200.76	0.014
200.97	0.021
201.19	0.025
201.41	0.034
201.62	0.023
201.84	0.023
202.05	0.008
202.27	0.012
202.49	0.021
202.70	0.026
202.92	0.034
203.13	0.044
203.35	0.054
203.57	0.051
203.78	0.039
204.00	0.049
204.21	0.063
204.43	0.067
204.64	0.053
204.86	0.040
205.08	0.035
205.29	0.027
205.51	0.007
205.72	-0.015
205.94	-0.030
206.16	-0.014
206.37	-0.019
206.59	-0.025
206.80	-0.009
207.02	-0.019
207.23	-0.012
207.45	-0.021
207.67	-0.007
207.88	-0.015
208.10	-0.004
208.31	0.005
208.53	0.011
208.74	0.015
208.96	0.007
209.18	-0.004
209.39	0.014
209.61	0.005
209.82	0.024
210.04	0.005
210.25	0.016
210.47	0.018
210.69	0.016
210.90	0.009
211.12	-0.000
211.33	0.012
211.55	0.013
211.76	0.009
211.98	0.014
212.19	0.003
212.41	0.016
212.63	0.024
212.84	0.019
213.06	0.022
213.27	0.016
213.49	0.020
213.70	0.023
213.92	0.031
214.13	0.022
214.35	0.026
214.56	0.036
214.78	0.037
215.00	0.031
215.21	0.040
215.43	0.047
215.64	0.043
215.86	0.046
216.07	0.048
216.29	0.054
216.50	0.069
216.72	0.072
216.93	0.066
217.15	0.073
217.37	0.067
217.58	0.064
217.80	0.061
218.01	0.060
218.23	0.059
218.44	0.051
218.66	0.043
218.87	0.046
219.09	0.041
219.30	0.043
219.52	0.038
219.73	0.042
219.95	0.051
220.16	0.048
220.38	0.053
220.59	0.055
220.81	0.053
221.03	0.057
221.24	0.057
221.46	0.058
221.67	0.059
221.89	0.054
222.10	0.061
222.32	0.059
222.53	0.066
222.75	0.064
222.96	0.072
223.18	0.072
223.39	0.072
223.61	0.073
223.82	0.081
224.04	0.081
224.25	0.082
224.47	0.081
224.68	0.079
224.90	0.080
225.11	0.082
225.33	0.079
225.54	0.081
225.76	0.085
225.97	0.087
226.19	0.085
226.40	0.088
226.62	0.090
226.83	0.089
227.05	0.089
227.26	0.084
227.48	0.085
227.69	0.083
227.91	0.083
228.12	0.083
228.34	0.081
228.55	0.080
228.77	0.078
228.98	0.079
229.20	0.080
229.41	0.080
229.63	0.080
229.84	0.083
230.06	0.086
230.27	0.086
230.49	0.084
230.70	0.086
230.92	0.087
231.13	0.089
231.35	0.090
231.56	0.090
231.78	0.091
231.99	0.092
232.21	0.088
232.42	0.086
232.64	0.084
232.85	0.081
233.06	0.080
233.28	0.077
233.49	0.074
233.71	0.073
233.92	0.072
234.14	0.072
234.35	0.073
234.57	0.075
234.78	0.073
235.00	0.073
235.21	0.072
235.43	0.073
235.64	0.074
235.86	0.074
236.07	0.072
236.29	0.070
236.50	0.069
236.71	0.067
236.93	0.065
237.14	0.065
237.36	0.066
237.57	0.067
237.79	0.066
238.00	0.065
238.22	0.065
238.43	0.065
238.65	0.066
238.86	0.065
239.07	0.064
239.29	0.064
239.50	0.064
239.72	0.063
239.93	0.061
240.15	0.058
240.36	0.058
240.58	0.057
240.79	0.056
241.00	0.056
241.22	0.056
241.43	0.055
241.65	0.054
241.86	0.053
242.08	0.052
242.29	0.053
242.51	0.054
242.72	0.053
242.93	0.053
243.15	0.052
243.36	0.052
243.58	0.051
243.79	0.051
244.01	0.052
244.22	0.050
244.43	0.050
244.65	0.049
244.86	0.048
245.08	0.048
245.29	0.049
245.51	0.049
245.72	0.049
245.93	0.050
246.15	0.050
246.36	0.048
246.58	0.049
246.79	0.049
247.01	0.050
247.22	0.049
247.43	0.049
247.65	0.050
247.86	0.049
248.08	0.048
248.29	0.047
248.50	0.047
248.72	0.048
248.93	0.048
249.15	0.047
249.36	0.047
249.58	0.047
249.79	0.048
250.00	0.047
250.22	0.047
250.43	0.046
250.65	0.046
250.86	0.045
251.07	0.045
251.29	0.045
251.50	0.044
251.72	0.045
251.93	0.045
252.14	0.044
252.36	0.044
252.57	0.044
252.79	0.045
253.00	0.044
253.21	0.044
253.43	0.045
253.64	0.044
253.86	0.045
254.07	0.044
254.28	0.044
254.50	0.043
254.71	0.043
254.92	0.042
255.14	0.042
255.35	0.043
255.57	0.043
255.78	0.042
255.99	0.043
256.21	0.043
256.42	0.043
256.64	0.044
256.85	0.045
257.06	0.046
257.28	0.045
257.49	0.046
257.70	0.045
257.92	0.045
258.13	0.045
258.35	0.045
258.56	0.045
258.77	0.045
258.99	0.045
259.20	0.044
259.41	0.043
259.63	0.044
259.84	0.044
260.06	0.043
260.27	0.043
260.48	0.043
260.70	0.043
260.91	0.043
261.12	0.043
261.34	0.043
261.55	0.043
261.76	0.044
261.98	0.044
262.19	0.044
262.40	0.044
262.62	0.044
262.83	0.044
263.05	0.045
263.26	0.044
263.47	0.044
263.69	0.044
263.90	0.044
264.11	0.044
264.33	0.043
264.54	0.043
264.75	0.043
264.97	0.043
265.18	0.042
265.39	0.042
265.61	0.042
265.82	0.042
266.03	0.042
266.25	0.042
266.46	0.042
266.67	0.042
266.89	0.042
267.10	0.041
267.31	0.042
267.53	0.043
267.74	0.043
267.95	0.042
268.17	0.042
268.38	0.042
268.59	0.042
268.81	0.042
269.02	0.042
269.23	0.042
269.45	0.042
269.66	0.042
269.87	0.041
270.09	0.041
270.30	0.041
270.51	0.041
270.73	0.040
270.94	0.041
271.15	0.040
271.37	0.040
271.58	0.040
271.79	0.040
272.01	0.041
272.22	0.040
272.43	0.040
272.65	0.040
272.86	0.040
273.07	0.041
273.28	0.041
273.50	0.041
273.71	0.042
273.92	0.042
274.14	0.042
274.35	0.042
274.56	0.042
274.78	0.043
274.99	0.042
275.20	0.041
275.42	0.041
275.63	0.041
275.84	0.040
276.05	0.040
276.27	0.039
276.48	0.038
276.69	0.039
276.91	0.038
277.12	0.038
277.33	0.038
277.54	0.038
277.76	0.039
277.97	0.039
278.18	0.038
278.40	0.039
278.61	0.039
278.82	0.039
279.04	0.040
279.25	0.040
279.46	0.040
279.67	0.040
279.89	0.040
280.10	0.039
280.31	0.039
280.52	0.040
280.74	0.039
280.95	0.039
281.16	0.039
281.38	0.039
281.59	0.038
